title,address,area,bathrooms,bedrooms,parking_spots,extra_contents,rent,fee
"Apartamento com 3 Quartos para Aluguel, 62m²","Rua Dona Julieta, 81 - Encruzilhada, Recife - PE",62,1,3,2,"['Piscina', 'Elevador', 'Varanda', 'Condomínio fechado', 'Playground']",2.000,
Apartamento com 3 Quartos para Venda/Aluguel 88m²,"Madalena, Recife - PE",88,3,3,2,,2.850,
"Apartamento com 2 Quartos para Aluguel, 70m²","Avenida Parnamirim, 58 - Jaqueira, Recife - PE",70,2,2,1,"['Piscina', 'Elevador', 'Varanda', 'Condomínio fechado', 'Salão de festas']",2.100,
"Apartamento com  Quarto para Aluguel, 55m²","Rua Maria Carolina, 661 - Pina, Recife - PE",55,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Academia', 'Ar-condicionado']",2.800,
"Apartamento com 3 Quartos para Aluguel, 78m²","Rua Antônio Falcão, 668 - Boa Viagem, Recife - PE",78,1,3,1,"['Elevador', 'Varanda', 'Condomínio fechado', 'Área de serviço', 'Interfone']",1.800,
"Apartamento com 3 Quartos para Aluguel, 75m²","Rua Benfica, 604 - Madalena, Recife - PE",75,2,3,1,"['Elevador', 'Condomínio fechado', 'Salão de festas', 'Aceita animais', 'Jardim']",1.900,
"Apartamento com 3 Quartos para Aluguel, 120m²","Rua José Paraíso, 103 - Boa Viagem, Recife - PE",120,2,3,1,"['Segurança 24h', 'Cozinha', 'Área de serviço', 'Gerador elétrico', 'Interfone']",1.500,"
                      R$ 800
                  "
"Apartamento com 2 Quartos para Aluguel, 82m²","Rua Desembargador João Paes - Boa Viagem, Recife - PE",82,2,2,1,"['Piscina', 'Elevador', 'Condomínio fechado', 'Salão de jogos']",1.750,
"Apartamento com 3 Quartos para Aluguel, 100m²","Avenida Conde da Boa Vista - Soledade, Recife - PE",100,2,3,2,,1.500,
"Apartamento com 2 Quartos para Aluguel, 48m²","Boa Viagem, Recife - PE",48,1,2,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Salão de festas']",4.000,
"Apartamento com 3 Quartos para Aluguel, 88m²","Praça Eça de Queiroz, 261 - Madalena, Recife - PE",88,3,3,2,"['Piscina', 'Elevador', 'Ar-condicionado', 'Playground', 'Salão de festas']",3.300,
"Apartamento com 3 Quartos para Aluguel, 115m²","Boa Viagem, Recife - PE",115,3,3,2,"['Piscina', 'Elevador', 'Varanda', 'Churrasqueira', 'Playground']",3.859,
"Apartamento com 4 Quartos para Aluguel, 455m²","Boa Viagem, Recife - PE",455,1,4,4,"['Piscina', 'Elevador', 'Churrasqueira', 'Playground', 'Salão de festas']",12.955,
"Apartamento com 3 Quartos para Aluguel, 115m²","Boa Viagem, Recife - PE",115,3,3,2,"['Piscina', 'Elevador', 'Varanda', 'Churrasqueira', 'Playground']",3.859,
"Apartamento com 2 Quartos para Aluguel, 49m²","Rua Isaac Salazar, 165 - Tamarineira, Recife - PE",49,2,2,2,"['Piscina', 'Elevador', 'Academia', 'Ar-condicionado', 'Condomínio fechado']",2.400,
"Apartamento com  Quarto para Aluguel, 40m²","Rua Ernesto de Paula Santos, 561 - Boa Viagem, Recife - PE",40,1,1,--,"['Cozinha', 'Área de serviço', 'Interfone']",1.300,
"Apartamento com 2 Quartos para Aluguel, 65m²","Rua Antônio Vicente, 648 - Boa Viagem, Recife - PE",65,2,2,1,"['Piscina', 'Elevador', 'Academia', 'Ar-condicionado', 'Churrasqueira']",2.100,
"Apartamento com 3 Quartos para Aluguel, 99m²","Rua Francisco da Cunha, 147 - Boa Viagem, Recife - PE",99,3,3,2,"['Segurança 24h', 'Gerador elétrico']",2.800,"
                      R$ 760
                  "
"Apartamento com 3 Quartos para Aluguel, 75m²","Rua Francisco da Cunha - Boa Viagem, Recife - PE",75,3,3,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Varanda gourmet']",3.000,
"Apartamento com 3 Quartos para Aluguel, 105m²","Rua dos Navegantes, 2017 - Boa Viagem, Recife - PE",105,1,3,2,"['Piscina', 'Elevador', 'Varanda', 'Ar-condicionado', 'Salão de festas']",5.000,
Apartamento com 4 Quartos para Venda/Aluguel 300m²,"Rua de Apipucos, 147 - Monteiro, Recife - PE",300,6,4,3,"['Piscina', 'Elevador', 'Academia', 'Ar-condicionado', 'Churrasqueira']",8.500,
"Apartamento com 2 Quartos para Aluguel, 54m²","Rua Doutor Pedro de Mello Cahu, 0 - Boa Viagem, Recife - PE",54,2,2,1,"['Mobiliado', 'Piscina', 'Elevador', 'Varanda', 'Ar-condicionado']",2.900,
Apartamento com 4 Quartos à Venda/Aluguel 210m²,"Rua José Luiz da Silveira Barros, 13 - Espinheiro, Recife - PE",210,3,4,2,"['Piscina', 'Mobiliado', 'Elevador', 'Varanda', 'Academia']",4.500,
"Apartamento com  Quarto para Aluguel, 45m²","Boa Viagem, Recife - PE",45,1,1,--,"['Mobiliado', 'Elevador', 'Cozinha', 'Área de serviço', 'Lavanderia']",2.500,
"Apartamento com 2 Quartos para Aluguel, 56m²","Avenida Engenheiro Domingos Ferreira, 1 - Pina, Recife - PE",56,2,2,1,"['Piscina', 'Elevador', 'Salão de festas', 'Aceita animais', 'Interfone']",1.900,
"Apartamento com 2 Quartos para Aluguel, 60m²","Rua Francisco da Cunha - Boa Viagem, Recife - PE",60,1,2,1,,2.600,
"Casa com 2 Quartos para Aluguel, 150m²","Torreão, Recife - PE",150,1,2,3,"['Garagem', 'Cozinha', 'Jardim', 'Área de serviço', 'Espaço verde / Parque']",3.500,
"Apartamento com  Quarto para Aluguel, 42m²","Boa Viagem, Recife - PE",42,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Varanda', 'Ar-condicionado']",1.700,
"Apartamento com 2 Quartos para Aluguel, 83m²","Rua Ministro Nelson Hungria, 492 - Boa Viagem, Recife - PE",83,1,2,1,"['Elevador', 'Área de serviço', 'Interfone', 'Sistema de alarme']",1.100,"
                      R$ 600
                  "
"Apartamento com 2 Quartos para Aluguel, 80m²","Espinheiro, Recife - PE",80,2,2,1,"['Elevador', 'Interfone']",1.800,
Apartamento com 3 Quartos à Venda/Aluguel 78m²,"Rua do Espinheiro, 685 - Espinheiro, Recife - PE",78,2,3,2,"['Piscina', 'Elevador', 'Academia', 'Playground', 'Salão de festas']",2.400,"
                      R$ 662
                  "
"Apartamento com 4 Quartos para Aluguel, 194m²","Boa Viagem, Recife - PE",194,4,4,2,,6.000,
"Apartamento com 2 Quartos para Aluguel, 63m²","Rua Dom Sebastião Leme, 155 - Graças, Recife - PE",63,2,2,1,"['Elevador', 'Cozinha', 'Área de serviço', 'Interfone', 'Lavanderia']",1.700,
"Apartamento com  Quarto para Aluguel, 43m²","Boa Viagem, Recife - PE",43,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Academia', 'Playground']",3.500,
"Apartamento com 2 Quartos para Aluguel, 65m²","Rua Faustino Porto - Boa Viagem, Recife - PE",65,2,2,1,"['Piscina', 'Elevador', 'Salão de festas', 'Área de serviço', 'Gerador elétrico']",2.300,
"Apartamento com 3 Quartos para Aluguel, 108m²","Rua Bruno Veloso - Boa Viagem, Recife - PE",108,2,3,1,,2.500,
"Apartamento com 4 Quartos para Aluguel, 198m²","Parnamirim, Recife - PE",198,1,4,2,"['Piscina', 'Elevador', 'Varanda', 'Salão de festas', 'Cozinha']",6.000,"
                      R$ 1.405
                  "
"Apartamento com 4 Quartos para Aluguel, 180m²","Rua Ana Camelo da Silva, 0 - Boa Viagem, Recife - PE",180,5,4,3,"['Piscina', 'Ar-condicionado', 'Churrasqueira', 'Playground', 'Salão de festas']",6.500,
"Apartamento com 2 Quartos para Aluguel, 55m²","Rua Francisco da Cunha - Boa Viagem, Recife - PE",55,1,2,1,"['Mobiliado', 'Piscina', 'Varanda', 'Ar-condicionado', 'Condomínio fechado']",2.800,
"Apartamento com 2 Quartos para Aluguel, 51m²","Boa Vista, Recife - PE",51,1,2,--,['Elevador'],1.300,
"Apartamento com  Quarto para Aluguel, 35m²","Rua Ministro Nelson Hungria, 0 - Boa Viagem, Recife - PE",35,1,1,1,,1.500,
"Apartamento com  Quarto para Aluguel, 30m²","Rua Ministro Nelson Hungria, 300 - Boa Viagem, Recife - PE",30,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Quintal']",1.650,
"Apartamento com 4 Quartos para Aluguel, 225m²","Rua Setúbal, 0 - Boa Viagem, Recife - PE",225,5,4,3,"['Elevador', 'Varanda', 'Churrasqueira', 'Salão de festas', 'Espaço gourmet']",7.600,
Casa com 12 Quartos para Venda/Aluguel 500m²,"Rua Dom Sebastião Leme - Graças, Recife - PE",500,2,12,25,"['Rampa', 'Ventilação natural', 'Imóvel de esquina']",12.000,
"Apartamento com 2 Quartos para Aluguel, 44m²","Avenida Parnamirim, 375 - Parnamirim, Recife - PE",44,2,2,1,"['Mobiliado', 'Piscina', 'Elevador', 'Academia', 'Ar-condicionado']",3.500,
"Apartamento com  Quarto para Aluguel, 29m²","Rua José Carvalheira, 56 - Tamarineira, Recife - PE",29,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Salão de festas']",2.000,
"Apartamento com  Quarto para Aluguel, 40m²","Boa Viagem, Recife - PE",40,1,1,1,"['Mobiliado', 'Piscina', 'Ar-condicionado', 'Armário na cozinha', 'Interfone']",2.500,
"Apartamento com  Quarto para Aluguel, 38m²","Rua Amapá, 77 - Aflitos, Recife - PE",38,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Churrasqueira', 'Condomínio fechado']",1.800,
"Apartamento com 3 Quartos para Aluguel, 140m²","Rua Setúbal, 0 - Boa Viagem, Recife - PE",140,5,3,2,,4.500,
"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Moacir Albuquerque, 587 - Imbiribeira, Recife - PE",70,1,2,--,,1.100,
"Apartamento com  Quarto para Aluguel, 34m²","Estrada do Encanamento - Casa Forte, Recife - PE",34,1,1,1,"['Mobiliado', 'Piscina', 'Ar-condicionado', 'Condomínio fechado', 'Salão de festas']",1.800,
"Apartamento com 2 Quartos para Aluguel, 53m²","Avenida Conselheiro Aguiar, 130 - Boa Viagem, Recife - PE",53,1,2,1,"['Mobiliado', 'Piscina', 'Elevador', 'Academia', 'Ar-condicionado']",3.200,
"Apartamento com  Quarto para Aluguel, 32m²","Rua Padre Bernardino Pessoa, 408 - Boa Viagem, Recife - PE",32,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Churrasqueira']",1.700,
"Apartamento com 2 Quartos para Aluguel, 76m²","Boa Viagem, Recife - PE",76,2,2,1,"['Elevador', 'Garagem', 'Condomínio fechado', 'Cozinha', 'Área de serviço']",1.726,
"Apartamento com 3 Quartos para Aluguel, 75m²","Rua Professora Anunciada da Rocha Melo, 116 - Madalena, Recife - PE",75,2,3,1,"['Piscina', 'Elevador']",1.275,"
                      R$ 600
                  "
"Apartamento com  Quarto para Aluguel, 35m²","Rua Dom Pedro Henrique - Boa Vista, Recife - PE",35,1,1,1,"['Piscina', 'Elevador', 'Academia', 'Churrasqueira', 'Condomínio fechado']",2.000,
"Apartamento com 4 Quartos para Aluguel, 215m²","Rua dos Navegantes, 2475 - Boa Viagem, Recife - PE",215,6,4,3,"['Piscina', 'Elevador', 'Academia', 'Ar-condicionado', 'Churrasqueira']",5.500,"
                      R$ 2.300
                  "
"Apartamento com 3 Quartos para Aluguel, 127m²","Boa Viagem, Recife - PE",127,1,3,1,"['Cozinha', 'Área de serviço', 'Interfone', 'Vigia']",1.200,"
                      R$ 920
                  "
"Apartamento com  Quarto para Aluguel, 33m²","Parnamirim, Recife - PE",33,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Academia', 'Ar-condicionado']",2.700,
Apartamento com 4 Quartos à Venda/Aluguel 350m²,"Praça Professor Fleming, 77 - Jaqueira, Recife - PE",350,6,4,4,"['Elevador', 'Condomínio fechado']",5.770,"
                      R$ 2.750
                  "
"Casa com 3 Quartos para Aluguel, 100m²","Rua José dos Santos, 434 - Engenho do Meio, Recife - PE",100,1,3,1,"['Quintal', 'Cozinha', 'Área de serviço']",1.800,
"Apartamento com 2 Quartos para Aluguel, 50m²","Casa Forte, Recife - PE",50,1,2,2,"['Piscina', 'Elevador', 'Salão de festas', 'Área de serviço', 'Armário na cozinha']",2.300,
"Apartamento com  Quarto para Aluguel, 34m²","Rua Marquês de Valença, 730 - Boa Viagem, Recife - PE",34,1,1,1,,474,"
                      R$ 290
                  "
"Apartamento com 2 Quartos para Aluguel, 54m²","Rua Samuel Campelo, 0 - Aflitos, Recife - PE",54,2,2,1,"['Piscina', 'Elevador', 'Condomínio fechado', 'Aceita animais']",1.800,
"Apartamento com 3 Quartos para Aluguel, 10m²","Rua Barão de Itamaracá, 430 - Espinheiro, Recife - PE",10,1,3,2,"['Mobiliado', 'Piscina', 'Elevador', 'Varanda', 'Academia']",3.700,
"Apartamento com  Quarto para Aluguel, 35m²","Rua Antônio Falcão, 550 - Boa Viagem, Recife - PE",35,1,1,1,"['Mobiliado', 'Ar-condicionado', 'Conexão à internet', 'Interfone', 'Lavanderia']",1.002,"
                      R$ 310
                  "
"Apartamento com  Quarto para Aluguel, 33m²","Boa Viagem, Recife - PE",33,1,1,--,"['Mobiliado', 'Elevador', 'Armário na cozinha', 'Copa']",2.200,
"Apartamento com 3 Quartos para Aluguel, 81m²","Rua Antônio Falcão, 113 - Boa Viagem, Recife - PE",81,3,3,2,"['Piscina', 'Elevador', 'Academia', 'Ar-condicionado', 'Churrasqueira']",3.900,
"Apartamento com 4 Quartos para Aluguel, 200m²","Rua dos Navegantes, 865 - Boa Viagem, Recife - PE",200,3,4,2,"['Salão de festas', 'Aceita animais']",5.000,
"Casa com 8 Quartos para Aluguel, 10m²","Casa Forte, Recife - PE",10,5,8,6,"['Garagem', 'Cozinha', 'Área de serviço']",13.000,
"Apartamento com 4 Quartos para Aluguel, 215m²","Casa Forte, Recife - PE",215,2,4,3,"['Piscina', 'Elevador', 'Varanda', 'Academia', 'Ar-condicionado']",6.500,"
                      R$ 1.450
                  "
"Apartamento com 3 Quartos para Aluguel, 132m²","Rua do Paissandú, 168-200 - Paissandu, Recife - PE",132,3,3,1,"['Piscina', 'Elevador', 'Garagem', 'Churrasqueira', 'Playground']",2.300,
"Apartamento com  Quarto para Aluguel, 40m²","Rua Emiliano Braga, 635 - Cidade Universitária, Recife - PE",40,1,1,1,"['Elevador', 'Segurança 24h', 'Cozinha', 'Área de serviço', 'Interfone']",1.000,"
                      R$ 380
                  "
"Apartamento com 4 Quartos para Aluguel, 201m²","Ilha do Leite, Recife - PE",201,5,4,3,"['Piscina', 'Elevador', 'Varanda', 'Academia', 'Churrasqueira']",6.499,
"Apartamento com 4 Quartos para Aluguel, 160m²","Avenida Boa Viagem, 5822 - Boa Viagem, Recife - PE",160,1,4,3,"['Piscina', 'Elevador', 'Varanda', 'Academia', 'Condomínio fechado']",6.500,
"Apartamento com 3 Quartos para Aluguel, 81m²","Rua Antônio Falcão, 979 - Boa Viagem, Recife - PE",81,3,3,2,"['Piscina', 'Elevador', 'Academia', 'Ar-condicionado', 'Churrasqueira']",3.920,
"Apartamento com 3 Quartos para Aluguel, 75m²","Graças, Recife - PE",75,1,3,1,,1.700,
"Apartamento com 3 Quartos para Aluguel, 94m²","Boa Viagem, Recife - PE",94,3,3,2,"['Piscina', 'Elevador', 'Churrasqueira', 'Salão de festas', 'Jardim']",4.184,
Casa com 3 Quartos para Venda/Aluguel 110m²,"Boa Viagem, Recife - PE",110,2,3,2,"['Varanda', 'Área de serviço', 'Armário na cozinha']",15.500,
"Apartamento com 3 Quartos para Aluguel, 77m²","Boa Viagem, Recife - PE",77,2,3,--,"['Elevador', 'Churrasqueira', 'Cozinha']",1.730,
"Apartamento com 3 Quartos para Aluguel, 60m²","Travessa Augusto Rodrigues, 404 - Encruzilhada, Recife - PE",60,2,3,1,"['Piscina', 'Elevador', 'Academia', 'Playground', 'Salão de festas']",2.200,
"Apartamento com 2 Quartos para Aluguel, 80m²","Rua do Futuro, 418 - Graças, Recife - PE",80,2,2,--,"['Condomínio fechado', 'Jardim']",1.500,
"Apartamento com 2 Quartos para Aluguel, 65m²","Espinheiro, Recife - PE",65,1,2,1,"['Piscina', 'Elevador', 'Ar-condicionado', 'Condomínio fechado', 'Playground']",2.500,"
                      R$ 800
                  "
"Apartamento com 4 Quartos para Aluguel, 156m²","Rua Guedes Pereira, 105 - Parnamirim, Recife - PE",156,1,4,2,"['Piscina', 'Elevador', 'Varanda', 'Ar-condicionado', 'Garagem']",4.000,
"Apartamento com 2 Quartos para Aluguel, 71m²","Rua Jorge de Lima, 245 - Imbiribeira, Recife - PE",71,3,2,1,"['Piscina', 'Elevador', 'Varanda', 'Academia', 'Ar-condicionado']",2.700,
"Apartamento com  Quarto para Aluguel, 10m²","Boa Vista, Recife - PE",10,1,1,1,"['Piscina', 'Elevador', 'Salão de festas', 'Cozinha', 'Área de serviço']",2.200,
"Apartamento com 3 Quartos para Aluguel, 62m²","Rua Dona Julieta, 81 - Encruzilhada, Recife - PE",62,1,3,1,"['Mobiliado', 'Piscina', 'Elevador', 'Varanda', 'Condomínio fechado']",2.200,
"Apartamento com 2 Quartos para Aluguel, 48m²","Avenida Conselheiro Aguiar - Pina, Recife - PE",48,1,2,1,"['Mobiliado', 'Piscina', 'Elevador', 'Varanda', 'Academia']",2.800,
"Apartamento com 2 Quartos para Aluguel, 60m²","Boa Viagem, Recife - PE",60,1,2,1,"['Piscina', 'Elevador', 'Ar-condicionado', 'Churrasqueira', 'Cozinha']",2.600,
"Casa com 6 Quartos para Aluguel, 585m²","Boa Viagem, Recife - PE",585,5,6,5,"['Varanda', 'Área de serviço', 'Copa']",28.000,
"Apartamento com  Quarto para Aluguel, 41m²","Rua Nestor Silva, 0 - Santana, Recife - PE",41,1,1,1,,2.000,
"Apartamento com  Quarto para Aluguel, 35m²","Rua Ministro Nelson Hungria, 300 - Boa Viagem, Recife - PE",35,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Churrasqueira']",1.800,
"Apartamento com 2 Quartos para Aluguel, 57m²","Rua Jonathas de Vasconcelos, 427 - Boa Viagem, Recife - PE",57,2,2,1,"['Piscina', 'Elevador', 'Academia', 'Ar-condicionado', 'Churrasqueira']",2.000,
"Apartamento com 3 Quartos para Aluguel, 80m²","Rua Conselheiro Nabuco - Casa Amarela, Recife - PE",80,1,3,--,,2.700,
"Apartamento com 3 Quartos para Aluguel, 80m²","Rua Emiliano Braga, 101 - Iputinga, Recife - PE",80,2,3,1,,1.400,
"Apartamento com  Quarto para Aluguel, 30m²","Rua Pedro Américo Galvão, 129 - Boa Viagem, Recife - PE",30,1,1,1,['Condomínio fechado'],2.250,"
                      R$ 450
                  "
"Apartamento com  Quarto para Aluguel, 35m²","Avenida Conde da Boa Vista, 1016 - Boa Vista, Recife - PE",35,1,1,--,['Elevador'],700,
"Casa com 4 Quartos para Aluguel, 10m²","Rua Raimundo Freixeiras - Casa Amarela, Recife - PE",10,7,4,--,['Quintal'],4.500,
"Casa com 2 Quartos para Aluguel, 280m²","Rua Tito Rosas, 83 - Parnamirim, Recife - PE",280,1,2,--,"['Garagem', 'Cozinha', 'Área de serviço']",10.000,
Casa com 5 Quartos à Venda/Aluguel 250m²,"Rua General Polidoro, 822 - Várzea, Recife - PE",250,4,5,4,"['Piscina', 'Aceita animais', 'Piscina para adulto']",5.000,
Apartamento com 4 Quartos à Venda/Aluguel 224m²,"Rua Setúbal - Boa Viagem, Recife - PE",224,6,4,3,"['Piscina', 'Varanda', 'Salão de festas', 'Espaço gourmet', 'Ar-condicionado']",2.500,"
                      R$ 2.000
                  "
"Apartamento com 2 Quartos para Aluguel, 45m²","Rua Tenente João Cícero, 717 - Boa Viagem, Recife - PE",45,1,2,1,"['Mobiliado', 'Piscina', 'Elevador', 'Academia', 'Churrasqueira']",2.700,
"Apartamento com 3 Quartos para Aluguel, 85m²","Rua Marquês de Baipendi - Campo Grande, Recife - PE",85,2,3,1,,1.000,
"Apartamento com 3 Quartos para Aluguel, 65m²","Torre, Recife - PE",65,1,3,1,,2.300,
"Apartamento com 3 Quartos para Aluguel, 120m²","Avenida Conselheiro Rosa e Silva, 197 - Espinheiro, Recife - PE",120,3,3,1,"['Elevador', 'Condomínio fechado', 'Salão de festas', 'Jardim']",2.700,
Apartamento com 4 Quartos à Venda/Aluguel 298m²,"Rua Rui Calaca - Espinheiro, Recife - PE",298,5,4,4,"['Piscina', 'Elevador', 'Varanda', 'Academia', 'Churrasqueira']",4.000,"
                      R$ 2.100
                  "
"Apartamento com 2 Quartos para Aluguel, 50m²","Casa Forte, Recife - PE",50,1,2,2,"['Piscina', 'Elevador', 'Salão de festas', 'Interfone']",2.299,
"Apartamento com 4 Quartos para Aluguel, 174m²","Rua Setúbal, 1462 - Boa Viagem, Recife - PE",174,1,4,3,"['Piscina', 'Elevador', 'Ar-condicionado', 'Condomínio fechado', 'Playground']",7.500,
"Apartamento com 2 Quartos para Aluguel, 90m²","Graças, Recife - PE",90,1,2,1,['Área de serviço'],1.400,"
                      R$ 585
                  "
"Apartamento com  Quarto para Aluguel, 62m²","Rua da Estrela, 52 - Parnamirim, Recife - PE",62,1,1,1,"['Mobiliado', 'Piscina', 'Ar-condicionado', 'Varanda gourmet', 'Salão de festas']",2.500,
"Apartamento com 4 Quartos para Aluguel, 150m²","Avenida Boa Viagem, 0 - Boa Viagem, Recife - PE",150,5,4,3,"['Piscina', 'Elevador', 'Varanda', 'Condomínio fechado', 'Playground']",6.500,
"Apartamento com 3 Quartos para Aluguel, 127m²","Rua José Aderval Chaves, 230 - Boa Viagem, Recife - PE",127,3,3,2,"['Piscina', 'Elevador', 'Ar-condicionado', 'Churrasqueira', 'Playground']",4.200,"
                      R$ 1
                  "
"Apartamento com 2 Quartos para Aluguel, 54m²","Avenida Engenheiro Domingos Ferreira, 99 - Pina, Recife - PE",54,1,2,1,"['Mobiliado', 'Piscina', 'Playground', 'Quadra poliesportiva', 'Interfone']",3.000,
"Apartamento com 4 Quartos para Aluguel, 175m²","Rua Tenente João Cícero, 239 - Boa Viagem, Recife - PE",175,1,4,3,"['Piscina', 'Elevador', 'Academia', 'Ar-condicionado', 'Churrasqueira']",8.000,
