title,address,area,bathrooms,bedrooms,parking_spots,extra_contents,rent,fee
"Apartamento com 3 Quartos para Aluguel, 130m²","Rua do Hospício, 949 - Boa Vista, Recife - PE",130,3,3,1,"['Elevador', 'Salão de festas']",1.400,"
                      R$ 500
                  "
"Apartamento com 4 Quartos para Aluguel, 230m²","Avenida Boa Viagem - Boa Viagem, Recife - PE",230,2,4,3,"['Piscina', 'Varanda', 'Academia', 'Ar-condicionado', 'Quintal']",8.500,"
                      R$ 1
                  "
"Apartamento com 3 Quartos para Aluguel, 130m²","Boa Viagem, Recife - PE",130,3,3,1,,10.000,
"Apartamento com 4 Quartos para Aluguel, 187m²","Pina, Recife - PE",187,5,4,3,,9.000,
"Apartamento com  Quarto para Aluguel, 45m²","Avenida Boa Viagem - Boa Viagem, Recife - PE",45,1,1,1,"['Piscina', 'Academia', 'Ar-condicionado', 'Armário embutido', 'Armário na cozinha']",2.900,
"Apartamento com 3 Quartos para Aluguel, 107m²","Rua Le Parc, 100 - Imbiribeira, Recife - PE",107,3,3,1,"['Piscina', 'Elevador', 'Academia', 'Churrasqueira', 'Varanda gourmet']",4.500,
"Apartamento com  Quarto para Aluguel, 40m²","Rua do Futuro - Graças, Recife - PE",40,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Churrasqueira']",2.200,
"Apartamento com 2 Quartos para Aluguel, 55m²","Rua Izabel Magalhães, 128 - Boa Viagem, Recife - PE",55,1,2,1,,2.700,
"Apartamento com 2 Quartos para Aluguel, 45m²","Rua Barão de São Borja, 321 - Soledade, Recife - PE",45,1,2,--,"['Cozinha', 'Área de serviço']",850,"
                      R$ 240
                  "
"Apartamento com 2 Quartos para Aluguel, 140m²","Rua Antônio Lumack do Monte, 203 - Boa Viagem, Recife - PE",140,1,2,2,"['Piscina', 'Elevador', 'Varanda', 'Ar-condicionado', 'Garagem']",1.500,"
                      R$ 2.250
                  "
"Apartamento com 4 Quartos para Aluguel, 187m²","Pina, Recife - PE",187,5,4,3,,9.000,
"Apartamento com  Quarto para Aluguel, 45m²","Avenida Boa Viagem - Boa Viagem, Recife - PE",45,1,1,1,"['Piscina', 'Academia', 'Ar-condicionado', 'Armário embutido', 'Armário na cozinha']",2.900,
"Apartamento com 3 Quartos para Aluguel, 107m²","Rua Le Parc, 100 - Imbiribeira, Recife - PE",107,3,3,1,"['Piscina', 'Elevador', 'Academia', 'Churrasqueira', 'Varanda gourmet']",4.500,
"Apartamento com  Quarto para Aluguel, 40m²","Rua do Futuro - Graças, Recife - PE",40,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Churrasqueira']",2.200,
"Apartamento com 2 Quartos para Aluguel, 55m²","Rua Izabel Magalhães, 128 - Boa Viagem, Recife - PE",55,1,2,1,,2.700,
"Apartamento com 2 Quartos para Aluguel, 45m²","Rua Barão de São Borja, 321 - Soledade, Recife - PE",45,1,2,--,"['Cozinha', 'Área de serviço']",850,"
                      R$ 240
                  "
"Apartamento com 2 Quartos para Aluguel, 140m²","Rua Antônio Lumack do Monte, 203 - Boa Viagem, Recife - PE",140,1,2,2,"['Piscina', 'Elevador', 'Varanda', 'Ar-condicionado', 'Garagem']",1.500,"
                      R$ 2.250
                  "
"Apartamento com  Quarto para Aluguel, 38m²","Avenida Governador Agamenon Magalhães - Boa Vista, Recife - PE",38,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Churrasqueira']",1.900,
"Apartamento com 2 Quartos para Aluguel, 45m²","Rua Davino Pontual, 182 - Torre, Recife - PE",45,1,2,1,"['Piscina', 'Elevador', 'Varanda', 'Garagem', 'Churrasqueira']",1.550,"
                      R$ 500
                  "
"Apartamento com 4 Quartos para Aluguel, 420m²","Pina, Recife - PE",420,6,4,5,,30.000,
"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Dona Benvinda de Farias, 00 - Boa Viagem, Recife - PE",70,2,2,1,['Condomínio fechado'],1.500,
"Apartamento com 3 Quartos para Aluguel, 180m²","Avenida Boa Viagem, 4030 - Boa Viagem, Recife - PE",180,5,3,1,"['Elevador', 'Varanda', 'Ar-condicionado', 'Condomínio fechado', 'Jardim']",9.000,
"Apartamento com 2 Quartos para Aluguel, 50m²","Rua José de Barros Bezerra, 87 - Arruda, Recife - PE",50,1,2,1,"['Elevador', 'Garagem', 'Salão de festas', 'Segurança 24h', 'Cozinha']",1.900,"
                      R$ 300
                  "
"Apartamento com 4 Quartos para Aluguel, 453m²","Boa Viagem, Recife - PE",453,6,4,4,,14.300,
"Apartamento com  Quarto para Aluguel, 38m²","Avenida Flor de Santana, 115 - Parnamirim, Recife - PE",38,1,1,1,"['Elevador', 'Garagem', 'Salão de festas', 'Segurança 24h', 'Cozinha']",1.000,"
                      R$ 680
                  "
"Apartamento com 3 Quartos para Aluguel, 141m²","Boa Viagem, Recife - PE",141,1,3,1,,1.100,"
                      R$ 1.400
                  "
"Apartamento com 3 Quartos para Aluguel, 72m²","Rua Salvador de Sá, 520 - Rosarinho, Recife - PE",72,2,3,1,"['Piscina', 'Elevador', 'Playground', 'Salão de festas']",1.400,"
                      R$ 500
                  "
"Apartamento com 2 Quartos para Aluguel, 54m²","Rua São Mateus, 852 - Iputinga, Recife - PE",54,1,2,1,"['Elevador', 'Varanda', 'Garagem', 'Playground', 'Segurança 24h']",900,"
                      R$ 300
                  "
"Apartamento com 4 Quartos para Aluguel, 191m²","Rua Tito Rosas, 63 - Parnamirim, Recife - PE",191,1,4,3,"['Piscina', 'Elevador', 'Condomínio fechado', 'Salão de festas', 'Quadra poliesportiva']",4.800,"
                      R$ 1.200
                  "
"Apartamento com  Quarto para Aluguel, 25m²","Rua Gaspar Perez, 685 - Iputinga, Recife - PE",25,1,1,1,"['Mobiliado', 'Ar-condicionado', 'Garagem', 'Cozinha', 'Jardim']",700,
"Apartamento com 4 Quartos para Aluguel, 100m²","Jaqueira, Recife - PE",100,3,4,1,"['Elevador', 'Condomínio fechado', 'Playground', 'Jardim']",2.500,
"Apartamento com 3 Quartos para Aluguel, 95m²","Rua da Angustura, 104 - Aflitos, Recife - PE",95,1,3,1,"['Varanda', 'Academia', 'Garagem', 'Playground', 'Salão de festas']",1.600,"
                      R$ 540
                  "
"Apartamento com  Quarto para Aluguel, 40m²","Rua Luiz Barbalho, 279 - Boa Vista, Recife - PE",40,1,1,1,"['Varanda', 'Ar-condicionado', 'Garagem', 'Cozinha', 'Jardim']",900,"
                      R$ 188
                  "
"Apartamento com 3 Quartos para Aluguel, 120m²","Avenida Manoel Borba, 755 - Boa Vista, Recife - PE",120,1,3,1,"['Garagem', 'Cozinha', 'Jardim', 'Área de serviço']",1.500,"
                      R$ 120
                  "
"Apartamento com 2 Quartos para Aluguel, 68m²","Rua Governador Lopo Garro, 353 - Engenho do Meio, Recife - PE",68,1,2,1,"['Mobiliado', 'Piscina', 'Elevador', 'Varanda', 'Ar-condicionado']",1.550,"
                      R$ 406
                  "
"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Alfredo de Medeiros, 91 - Espinheiro, Recife - PE",70,1,2,1,"['Piscina', 'Elevador', 'Varanda', 'Garagem', 'Churrasqueira']",1.200,"
                      R$ 600
                  "
"Apartamento com  Quarto para Aluguel, 45m²","Avenida Caxangá, 2319 - Cordeiro, Recife - PE",45,1,1,--,"['Cozinha', 'Área de serviço']",800,"
                      R$ 40
                  "
"Apartamento com 3 Quartos para Aluguel, 65m²","Rua Vinte e Quatro de Junho, 279 - Encruzilhada, Recife - PE",65,1,3,1,"['Piscina', 'Elevador', 'Churrasqueira', 'Condomínio fechado', 'Playground']",1.200,"
                      R$ 578
                  "
"Apartamento com 2 Quartos para Aluguel, 70m²","Avenida Fernando Simões Barbosa, 80 - Boa Viagem, Recife - PE",70,1,2,1,"['Elevador', 'Varanda', 'Ar-condicionado', 'Garagem', 'Playground']",1.300,"
                      R$ 450
                  "
"Apartamento com 3 Quartos para Aluguel, 120m²","Rua Jáder de Andrade, 404 - Casa Forte, Recife - PE",120,1,3,2,"['Piscina', 'Elevador', 'Varanda', 'Garagem', 'Playground']",2.000,"
                      R$ 990
                  "
"Apartamento com 2 Quartos para Aluguel, 55m²","Rua Dona Inês Correa de Araújo, 156 - Caxangá, Recife - PE",55,2,2,1,"['Piscina', 'Varanda', 'Churrasqueira', 'Cozinha', 'Área de serviço']",1.275,"
                      R$ 387
                  "
"Apartamento com 4 Quartos para Aluguel, 401m²","Boa Viagem, Recife - PE",401,5,4,5,,25.000,
Apartamento com 2 Quartos para Venda/Aluguel 52m²,"Rua Jorge Couceiro da Costa Eiras, 685 - Boa Viagem, Recife - PE",52,1,2,1,"['Piscina', 'Segurança 24h', 'Cozinha', 'Área de serviço', 'Interfone']",2.400,
Apartamento com 4 Quartos para Venda/Aluguel 195m²,"Rua Astronauta Neil Armstrong - Casa Amarela, Recife - PE",195,4,4,3,"['Varanda', 'Salão de festas', 'Armário embutido', 'Armário na cozinha', 'Cozinha grande']",3.200,"
                      R$ 2.226
                  "
"Apartamento com 3 Quartos para Aluguel, 89m²","Rua Visconde de Jequitinhonha, 1503 - Boa Viagem, Recife - PE",89,1,3,2,"['Mobiliado', 'Ar-condicionado']",3.000,
"Apartamento com 3 Quartos para Aluguel, 75m²","Avenida Conselheiro Rosa e Silva, 1433 - Graças, Recife - PE",75,1,3,1,"['Elevador', 'Garagem', 'Playground', 'Salão de festas', 'Segurança 24h']",1.450,"
                      R$ 660
                  "
"Apartamento com  Quarto para Aluguel, 32m²","Boa Viagem, Recife - PE",32,12,1,1,,1.740,"
                      R$ 580
                  "
"Apartamento com 3 Quartos para Aluguel, 97m²","Avenida Fernando Simões Barbosa, 140 - Boa Viagem, Recife - PE",97,1,3,1,"['Elevador', 'Ar-condicionado', 'Cozinha', 'Interfone']",2.500,
"Apartamento com 3 Quartos para Aluguel, 120m²","Rua Joaquim Nabuco, 483 - Derby, Recife - PE",120,1,3,1,"['Área de serviço', 'Interfone']",1.400,"
                      R$ 740
                  "
"Apartamento com  Quarto para Aluguel, 58m²","Boa Viagem, Recife - PE",58,1,1,2,,3.000,
"Apartamento com 3 Quartos para Aluguel, 65m²","Rua Antônio de Castro, 70 - Casa Amarela, Recife - PE",65,1,3,1,"['Piscina', 'Elevador', 'Varanda', 'Garagem', 'Churrasqueira']",1.350,"
                      R$ 550
                  "
"Apartamento com 2 Quartos para Aluguel, 65m²","Rua Evaristo da Veiga, 166 - Casa Amarela, Recife - PE",65,1,2,1,"['Piscina', 'Elevador', 'Varanda', 'Academia', 'Garagem']",1.500,"
                      R$ 632
                  "
"Apartamento com 2 Quartos para Aluguel, 45m²","Rua Tenente João Cícero, 717 - Boa Viagem, Recife - PE",45,1,2,1,"['Mobiliado', 'Piscina', 'Elevador', 'Varanda', 'Ar-condicionado']",2.100,"
                      R$ 400
                  "
"Apartamento com 2 Quartos para Aluguel, 90m²","Rua Alcides Codeceira, 150 - Iputinga, Recife - PE",90,3,2,1,"['Ar-condicionado', 'Cozinha', 'Área de serviço']",1.000,"
                      R$ 300
                  "
"Apartamento com 2 Quartos para Aluguel, 60m²","Avenida Múcio Uchôa Cavalcanti, 510 - Engenho do Meio, Recife - PE",60,2,2,1,"['Varanda gourmet', 'Condomínio fechado', 'Playground', 'Jardim', 'Quadra poliesportiva']",1.200,
"Apartamento com 2 Quartos para Aluguel, 87m²","Boa Viagem, Recife - PE",87,1,2,1,,1.187,"
                      R$ 450
                  "
"Apartamento com 2 Quartos para Aluguel, 62m²","Rua José Bonifácio - Madalena, Recife - PE",62,1,2,1,"['Segurança 24h', 'Gerador elétrico']",1.200,"
                      R$ 650
                  "
"Apartamento com 2 Quartos para Aluguel, 45m²","Rua Xavier Marques, 234 - Graças, Recife - PE",45,1,2,1,"['Elevador', 'Academia', 'Garagem', 'Churrasqueira', 'Segurança 24h']",1.200,"
                      R$ 850
                  "
"Apartamento com 3 Quartos para Aluguel, 75m²","Rua Adelino Frutuoso, 199 - Cordeiro, Recife - PE",75,1,3,1,"['Piscina', 'Elevador', 'Varanda', 'Academia', 'Garagem']",2.200,"
                      R$ 413
                  "
"Apartamento com 4 Quartos para Aluguel, 220m²","Avenida Boa Viagem - Boa Viagem, Recife - PE",220,6,4,3,"['Piscina', 'Varanda', 'Academia', 'Churrasqueira', 'Playground']",8.500,
"Apartamento com 2 Quartos para Aluguel, 42m²","Avenida Parnamirim - Parnamirim, Recife - PE",42,1,2,1,"['Piscina', 'Academia', 'Ar-condicionado', 'Churrasqueira', 'Playground']",3.500,
"Apartamento com  Quarto para Aluguel, 38m²","Avenida Manoel Borba, 820 - Boa Vista, Recife - PE",38,1,1,1,"['Elevador', 'Ar-condicionado']",1.300,
"Apartamento com 3 Quartos para Aluguel, 90m²","Rua das Pernambucanas, 377 - Graças, Recife - PE",90,1,3,1,"['Elevador', 'Garagem', 'Segurança 24h', 'Cozinha', 'Jardim']",1.200,"
                      R$ 800
                  "
"Apartamento com 2 Quartos para Aluguel, 75m²","Rua Graciliano Ramos, 301 - Encruzilhada, Recife - PE",75,1,2,1,"['Garagem', 'Cozinha', 'Jardim', 'Área de serviço']",1.100,"
                      R$ 250
                  "
"Apartamento com 3 Quartos para Aluguel, 68m²","Rua Horácio Cahu, 61 - Torre, Recife - PE",68,1,3,2,"['Piscina', 'Elevador', 'Varanda', 'Garagem', 'Churrasqueira']",1.650,"
                      R$ 550
                  "
"Apartamento com 5 Quartos para Aluguel, 250m²","Rua Capitão Zuzinha, 381 - Boa Viagem, Recife - PE",250,2,5,2,"['Mobiliado', 'Varanda', 'Garagem', 'Varanda gourmet', 'Segurança 24h']",2.000,"
                      R$ 1.384
                  "
"Apartamento com 2 Quartos para Aluguel, 62m²","Rua Antônio Vieira, 250 - Madalena, Recife - PE",62,1,2,1,"['Elevador', 'Garagem', 'Segurança 24h', 'Cozinha', 'Jardim']",1.450,"
                      R$ 500
                  "
"Apartamento com 4 Quartos para Aluguel, 402m²","Boa Viagem, Recife - PE",402,6,4,4,,12.000,
"Apartamento com 2 Quartos para Aluguel, 65m²","Rua Leal de Barros, 332 - Iputinga, Recife - PE",65,1,2,1,"['Elevador', 'Ar-condicionado', 'Condomínio fechado', 'Segurança 24h', 'Cozinha']",800,"
                      R$ 300
                  "
"Apartamento com 3 Quartos para Aluguel, 84m²","Rua Governador Lopo Garro, 388 - Engenho do Meio, Recife - PE",84,1,3,1,"['Garagem', 'Cozinha', 'Jardim', 'Área de serviço', 'Interfone']",830,"
                      R$ 120
                  "
Apartamento com 3 Quartos à Venda/Aluguel 90m²,"Rua Doutor João Coimbra, 335 - Madalena, Recife - PE",90,3,3,1,"['Elevador', 'Varanda', 'Playground', 'Salão de festas', 'Jardim']",1.000,"
                      R$ 620
                  "
"Apartamento com 3 Quartos para Aluguel, 94m²","Boa Viagem, Recife - PE",94,2,3,1,,1.500,"
                      R$ 1
                  "
"Apartamento com 2 Quartos para Aluguel, 55m²","Rua Quarenta e Oito, 1000 - Encruzilhada, Recife - PE",55,1,2,1,"['Piscina', 'Elevador', 'Varanda', 'Garagem', 'Playground']",1.200,"
                      R$ 599
                  "
"Apartamento com 2 Quartos para Aluguel, 50m²","Avenida Engenheiro Domingos Ferreira, 2869 - Boa Viagem, Recife - PE",50,1,2,1,"['Garagem', 'Segurança 24h', 'Cozinha', 'Jardim', 'Área de serviço']",650,"
                      R$ 595
                  "
"Apartamento com  Quarto para Aluguel, 35m²","Rua Ministro Nelson Hungria, 300 - Boa Viagem, Recife - PE",35,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Garagem']",1.100,"
                      R$ 313
                  "
"Apartamento com 3 Quartos para Aluguel, 75m²","Avenida Engenheiro Agamenon Magalhães Melo, 241 - Tamarineira, Recife - PE",75,1,3,1,"['Piscina', 'Elevador', 'Varanda', 'Garagem', 'Playground']",1.300,"
                      R$ 510
                  "
"Apartamento com 5 Quartos para Aluguel, 256m²","Boa Vista, Recife - PE",256,2,5,2,,3.000,"
                      R$ 1.430
                  "
"Apartamento com 2 Quartos para Aluguel, 81m²","Rua Visconde de Jequitinhonha, 1890 - Boa Viagem, Recife - PE",81,2,2,1,"['Elevador', 'Condomínio fechado', 'Salão de festas', 'Interfone', 'Vigia']",1.900,
"Apartamento com 3 Quartos para Aluguel, 65m²","Rua Bráulio Gonçalves, 115 - Madalena, Recife - PE",65,1,3,1,"['Piscina', 'Elevador', 'Varanda', 'Garagem', 'Playground']",1.650,"
                      R$ 545
                  "
"Apartamento com 3 Quartos para Aluguel, 85m²","Rua Salvador de Sá, 505 - Rosarinho, Recife - PE",85,1,3,2,"['Mobiliado', 'Piscina', 'Elevador', 'Varanda', 'Ar-condicionado']",1.700,"
                      R$ 850
                  "
"Apartamento com 3 Quartos para Aluguel, 75m²","Graças, Recife - PE",75,1,3,1,,1.700,
"Apartamento com 2 Quartos para Aluguel, 35m²","Rua Maria Carolina - Boa Viagem, Recife - PE",35,1,2,1,"['Mobiliado', 'Piscina', 'Elevador', 'Academia', 'Ar-condicionado']",2.200,"
                      R$ 775
                  "
Apartamento com 3 Quartos à Venda/Aluguel 90m²,"Rua Doutor João Coimbra, 335 - Madalena, Recife - PE",90,3,3,1,"['Elevador', 'Varanda', 'Playground', 'Salão de festas', 'Jardim']",1.000,"
                      R$ 620
                  "
"Apartamento com 3 Quartos para Aluguel, 94m²","Boa Viagem, Recife - PE",94,2,3,1,,1.500,"
                      R$ 1
                  "
"Apartamento com 2 Quartos para Aluguel, 55m²","Rua Quarenta e Oito, 1000 - Encruzilhada, Recife - PE",55,1,2,1,"['Piscina', 'Elevador', 'Varanda', 'Garagem', 'Playground']",1.200,"
                      R$ 599
                  "
"Apartamento com 2 Quartos para Aluguel, 50m²","Avenida Engenheiro Domingos Ferreira, 2869 - Boa Viagem, Recife - PE",50,1,2,1,"['Garagem', 'Segurança 24h', 'Cozinha', 'Jardim', 'Área de serviço']",650,"
                      R$ 595
                  "
"Apartamento com 4 Quartos para Aluguel, 178m²","Rua Baltazar Passos, 275 - Boa Viagem, Recife - PE",178,5,4,2,"['Piscina', 'Elevador', 'Churrasqueira', 'Quadra poliesportiva', 'Interfone']",5.200,
"Apartamento com  Quarto para Aluguel, 35m²","Rua Ministro Nelson Hungria, 300 - Boa Viagem, Recife - PE",35,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Garagem']",1.100,"
                      R$ 313
                  "
"Apartamento com 3 Quartos para Aluguel, 75m²","Avenida Engenheiro Agamenon Magalhães Melo, 241 - Tamarineira, Recife - PE",75,1,3,1,"['Piscina', 'Elevador', 'Varanda', 'Garagem', 'Playground']",1.300,"
                      R$ 510
                  "
"Apartamento com 5 Quartos para Aluguel, 256m²","Boa Vista, Recife - PE",256,2,5,2,,3.000,"
                      R$ 1.430
                  "
"Apartamento com 2 Quartos para Aluguel, 81m²","Rua Visconde de Jequitinhonha, 1890 - Boa Viagem, Recife - PE",81,2,2,1,"['Elevador', 'Condomínio fechado', 'Salão de festas', 'Interfone', 'Vigia']",1.900,
"Apartamento com 3 Quartos para Aluguel, 65m²","Rua Bráulio Gonçalves, 115 - Madalena, Recife - PE",65,1,3,1,"['Piscina', 'Elevador', 'Varanda', 'Garagem', 'Playground']",1.650,"
                      R$ 545
                  "
"Apartamento com 3 Quartos para Aluguel, 85m²","Rua Salvador de Sá, 505 - Rosarinho, Recife - PE",85,1,3,2,"['Mobiliado', 'Piscina', 'Elevador', 'Varanda', 'Ar-condicionado']",1.700,"
                      R$ 850
                  "
"Apartamento com 3 Quartos para Aluguel, 75m²","Graças, Recife - PE",75,1,3,1,,1.700,
"Apartamento com 2 Quartos para Aluguel, 35m²","Rua Maria Carolina - Boa Viagem, Recife - PE",35,1,2,1,"['Mobiliado', 'Piscina', 'Elevador', 'Academia', 'Ar-condicionado']",2.200,"
                      R$ 775
                  "
"Apartamento com 3 Quartos para Aluguel, 98m²","Rua Mamanguape, 159 - Boa Viagem, Recife - PE",98,1,3,2,"['Piscina', 'Elevador', 'Varanda', 'Garagem', 'Salão de festas']",2.600,"
                      R$ 900
                  "
"Apartamento com 3 Quartos para Aluguel, 90m²","Rua Dezenove de Novembro, 128 - Madalena, Recife - PE",90,1,3,1,"['Garagem', 'Cozinha', 'Jardim', 'Área de serviço']",1.300,"
                      R$ 100
                  "
