property_type,area,bathrooms,bedrooms,parking_spots,neighborhood,rent,more_than_1_floor,furnished,barbecue_grill,kitchen,pool,beach_distance,latitude,longitude
house,150,3,1,8,Santo Amaro,6800,0,0,0,0,0,2.799225132350917,-8.052430950000002,-34.88979022904216
house,390,1,1,0,Boa Viagem,20000,0,0,0,0,0,0.28477754583787435,-8.1154234,-34.8951387
house,200,2,6,2,Boa Viagem,3500,0,0,0,0,0,1.0999660470769625,-8.1350889,-34.9115251
house,140,1,3,0,Boa Vista,1500,0,0,0,1,0,2.345112841248765,-8.06328745,-34.88957514223041
house,80,1,2,1,San Martin,1000,0,0,0,1,0,5.894571989747535,-8.0723155,-34.9318665
house,100,1,3,1,Engenho do Meio,1800,0,0,0,1,0,7.819525767492612,-8.0597985,-34.9455041
apartment,21,1,1,1,Boa Viagem,1000,0,0,0,0,0,0.3147281099487244,-8.1141184,-34.8933999
house,233,6,4,6,Cordeiro,11000,0,0,1,1,1,6.259596398011023,-8.060078,-34.9297138
house,907,3,3,8,Boa Viagem,24999,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
house,370,1,3,6,Iputinga,5000,0,0,0,1,1,8.563417032437943,-8.0364294,-34.9446427
house,203,3,2,4,Aflitos,6500,0,0,0,0,0,3.2713597418438507,-8.0392007,-34.8967064
house,100,1,4,0,Ipsep,2000,0,0,0,1,0,2.8535115097559878,-8.1132473,-34.9202719
house,10,5,8,6,Casa Forte,13000,0,0,0,1,0,5.691941074711678,-8.0337811,-34.9183073
house,235,3,4,3,Madalena,2500,0,0,0,0,0,4.311151342972999,-8.0589476,-34.9094315
house,141,2,3,0,Boa Vista,3499,1,0,0,0,0,2.3437239625230526,-8.0617501,-34.8872674
apartment,45,1,1,1,Boa Viagem,3000,0,1,0,0,1,0.7269148980153953,-8.1235027,-34.9033955
house,186,1,3,3,Cordeiro,900,0,0,0,1,0,6.473677842034634,-8.0475318,-34.92538
apartment,34,1,1,1,Graças,2100,0,1,0,0,1,3.711255443982079,-8.0497808,-34.8994382
apartment,35,1,1,1,Pina,1150,0,0,0,0,0,1.1981077866653391,-8.0963033,-34.8946884
house,197,3,4,15,Espinheiro,6000,0,0,0,0,0,2.68915364112969,-8.0428691,-34.8912789
house,1000,6,5,12,Boa Viagem,50000,1,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,40,1,1,1,Boa Viagem,2800,0,0,0,0,1,0.030947768686880064,-8.1364165,-34.9016825
house,300,1,5,15,Tamarineira,16000,0,0,0,0,0,3.835352845447469,-8.0324159,-34.9010191
house,380,3,5,0,Madalena,5499,1,0,0,0,0,4.556213693803973,-8.0537581,-34.9083686
house,140,3,4,4,Afogados,2500,0,0,0,1,0,2.8915704244028473,-8.0807295,-34.9059273
house,450,2,3,3,Iputinga,2000,0,0,0,1,0,7.577677316320059,-8.0398535,-34.9357825
house,540,4,5,2,Casa Amarela,2200,0,0,0,0,0,5.947798669884278,-8.0282573,-34.9197226
house,143,1,4,2,Campo Grande,3600,0,0,0,1,0,2.086413928416157,-8.0313038,-34.8839166
house,300,4,4,2,Boa Viagem,3000,0,0,0,0,1,1.0317842022091686,-8.1363115,-34.9112736
house,35,1,1,1,Parnamirim,3884,0,1,1,0,1,4.620483066668919,-8.0344855,-34.908601
house,522,3,5,1,Boa Viagem,6000,0,1,0,0,0,0.32431006538116625,-8.1350926,-34.9041082
apartment,40,1,1,0,Sancho,350,0,0,0,1,0,8.351738891298572,-8.0845465,-34.9617066
house,120,1,2,1,Ipsep,1400,0,0,0,0,0,3.5087263628297007,-8.1097959,-34.9252609
house,150,2,3,18,Boa Vista,3500,0,0,0,0,0,2.3437239625230526,-8.0617501,-34.8872674
house,302,4,4,4,Boa Viagem,9999,1,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,35,1,1,1,Boa Viagem,2000,0,1,0,0,0,0.3099828355964977,-8.1174236,-34.896487
house,300,2,5,8,Hipódromo,8000,0,0,0,1,0,2.74237935694411,-8.029651,-34.8897174
house,180,2,3,1,Boa Viagem,5500,0,0,0,0,0,0.36073551350265537,-8.1530735,-34.9118978
apartment,40,1,1,1,Boa Viagem,2500,0,1,0,0,1,0.3245298643694608,-8.1182483,-34.8969711
house,90,1,3,1,Boa Vista,1650,0,0,0,1,0,2.4827568784771255,-8.05937815,-34.88532719122682
house,300,2,4,3,Afogados,3000,0,0,0,0,0,3.326985631701037,-8.0755654,-34.9078066
house,200,4,3,2,Ipsep,2500,0,0,0,0,0,3.4633456242042087,-8.1112007,-34.9254099
house,238,3,4,2,Poço da Panela,6000,0,0,0,1,0,6.308821518431308,-8.0312539,-34.9236109
house,433,2,3,15,Santo Amaro,10000,0,0,0,0,0,2.743935255145507,-8.05247125,-34.889217632703286
house,240,3,4,2,Boa Viagem,2600,0,0,0,0,0,0.6358406054054109,-8.1409775,-34.909062
house,292,5,5,0,Poço da Panela,5900,0,0,0,1,0,6.154801755704531,-8.0371739,-34.9228032
house,450,7,8,4,Boa Viagem,7000,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
house,470,3,6,4,Graças,15000,0,0,0,0,0,3.759485288804736,-8.0451664,-34.9007686
house,192,2,3,6,Parnamirim,8000,0,0,0,0,0,4.911294353908562,-8.0308284,-34.910659
house,506,3,4,10,Parnamirim,15900,0,0,0,0,0,4.825364680755902,-8.0338866,-34.910396
house,161,2,7,3,Boa Viagem,6000,0,0,0,1,0,0.7269148980153953,-8.1235027,-34.9033955
house,212,3,6,1,Tamarineira,2660,0,0,0,1,0,3.6621648630273023,-8.029346,-34.8985441
house,100,2,3,4,Casa Forte,3500,0,0,0,0,0,5.637421014309071,-8.0314711,-34.9174785
house,150,1,3,2,Cordeiro,2100,0,0,1,1,1,6.375747239981522,-8.0575364,-34.9298163
house,550,5,7,30,Imbiribeira,11000,0,0,0,1,0,2.5072741614156606,-8.1028376,-34.9108623
house,200,3,9,6,Santo Amaro,5000,0,0,0,1,0,1.9089843126277464,-8.0509304,-34.8814476
house,160,3,3,2,Arruda,2400,0,0,0,1,0,3.4941279360056186,-8.0255399,-34.8953023
house,3200,6,4,16,Apipucos,24999,0,0,0,0,0,8.168229748451237,-8.0190214,-34.9381275
house,223,1,4,7,Aflitos,8000,0,0,0,1,0,3.2747848652489986,-8.0385466,-34.8967128
house,500,5,17,5,Bongi,15000,0,0,0,1,1,4.911250114287411,-8.0644279,-34.9182864
apartment,90,3,3,2,Boa Viagem,3262,0,0,1,0,1,0.276317647912934,-8.1145178,-34.8936552
apartment,105,3,3,0,Madalena,4500,0,0,1,0,1,3.9357521223811323,-8.0573639,-34.9040562
house,200,2,4,0,Santo Amaro,3500,0,0,0,0,0,1.9089843126277464,-8.0509304,-34.8814476
house,390,6,3,3,Bongi,4000,0,0,1,1,0,5.174874811472638,-8.0659688,-34.9215871
house,212,1,3,6,Espinheiro,20000,0,0,0,1,0,2.851794014755245,-8.0426365,-34.8927867
house,413,1,7,2,Cordeiro,5000,0,0,0,1,0,6.339235911047632,-8.0493463,-34.9251102
house,150,1,2,3,Torreão,3500,0,0,0,1,0,1.8607480501309464,-8.0403019,-34.8839172
house,176,2,5,0,Derby,15000,0,0,0,0,0,3.589267196097562,-8.0566508,-34.8991096
house,250,2,7,8,Parnamirim,6800,0,0,0,0,0,4.499535843742572,-8.0343363,-34.9074744
house,1000,6,7,30,Imbiribeira,11000,0,0,0,1,0,2.5072741614156606,-8.1028376,-34.9108623
house,425,1,4,4,Imbiribeira,8000,0,0,0,1,0,2.5072741614156606,-8.1028376,-34.9108623
house,35,1,1,0,Cordeiro,650,0,0,0,1,0,6.480698926468358,-8.0529384,-34.9286695
apartment,34,1,1,1,Espinheiro,2100,0,1,0,0,1,2.5856434869896847,-8.0414796,-34.8904546
house,100,2,3,1,Prado,1700,0,0,0,0,0,4.4892984788354235,-8.0601971,-34.912071
apartment,31,1,1,1,Boa Viagem,1700,0,0,1,0,1,0.45174512257449073,-8.1109725,-34.8939476
house,130,1,3,1,Campo Grande,1600,0,0,0,1,0,1.4660950254556206,-8.034881,-34.8793703
house,600,4,4,4,Apipucos,15000,0,0,1,1,1,7.563635622299276,-8.0187465,-34.932303
house,519,4,6,0,Imbiribeira,4500,0,0,0,0,0,3.0765872831103764,-8.0894965,-34.9103062
house,450,7,11,10,Torre,14000,0,1,0,0,0,4.459669787948076,-8.0459628,-34.9070714
apartment,37,1,1,1,Pina,2700,0,1,0,0,1,0.20902275194288117,-8.0946585,-34.8830563
house,380,3,5,0,Torre,5500,1,0,0,0,0,4.46405658427687,-8.0425107,-34.9074638
house,220,3,4,2,Aflitos,3700,0,0,0,0,0,3.176731211215896,-8.0389876,-34.895841
house,10,1,3,2,Engenho do Meio,1600,0,0,0,0,0,7.762785406668165,-8.0592781,-34.9446764
house,30,1,1,0,Tejipió,360,0,0,0,0,0,7.880245305412772,-8.0893269,-34.959426
house,389,3,5,0,Várzea,5000,0,0,0,0,0,8.760470664474132,-8.0433311,-34.9469679
house,272,3,3,4,Espinheiro,4000,0,0,0,1,0,2.2460470179819194,-8.0415931,-34.8873604
house,189,1,4,2,Boa Viagem,12000,0,1,0,1,1,1.1989094193417098,-8.1381098,-34.9134189
house,480,4,6,5,Graças,12000,0,0,0,0,0,3.717579557077978,-8.038453149999999,-34.90072974083341
apartment,40,1,1,1,Boa Viagem,2120,0,1,0,0,1,0.45174512257449073,-8.1109725,-34.8939476
house,10,2,12,5,Torre,12000,0,1,0,1,0,4.459669787948076,-8.0459628,-34.9070714
house,190,1,4,5,Várzea,3500,0,0,0,0,0,10.016135386302043,-8.0423415,-34.959176
house,172,1,3,3,Cordeiro,1200,0,0,0,1,0,6.7623947947332015,-8.0479616,-34.9287691
apartment,55,1,2,1,Boa Viagem,2500,0,1,1,0,1,0.505957806442123,-8.1138653,-34.8964493
apartment,79,3,3,1,Tamarineira,2500,0,0,1,0,1,4.650892285758536,-8.0277035,-34.90743
apartment,55,2,2,1,Boa Viagem,2500,0,1,0,0,1,0.12767843507921722,-8.1158134,-34.8932917
apartment,60,2,2,0,Tamarineira,1800,0,0,1,0,1,4.229095261489185,-8.0291092,-34.9038572
apartment,107,4,4,3,Tamarineira,3300,0,0,0,0,1,3.835352845447469,-8.0324159,-34.9010191
apartment,136,4,4,2,Boa Viagem,4800,0,0,0,0,1,0.4768367596161392,-8.110427,-34.8938452
apartment,43,1,2,1,Torre,2000,0,0,0,0,0,4.63286701182158,-8.0448805,-34.9087961
apartment,48,1,2,1,Graças,2300,0,0,0,0,0,3.149109602072812,-8.0497816,-34.894161
apartment,81,1,3,2,Várzea,1900,0,0,1,0,0,8.702592545126935,-8.037825,-34.9459576
apartment,80,3,3,1,Torre,2300,0,0,0,0,1,4.657063381203781,-8.0474188,-34.9086507
apartment,60,2,2,1,Várzea,1120,0,0,0,0,0,9.666031496972476,-8.0323982,-34.9543988
apartment,68,3,3,1,Imbiribeira,2200,0,0,0,0,1,2.1196712463711678,-8.1082065,-34.9101709
apartment,30,1,1,1,Boa Viagem,1650,0,0,0,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,35,1,1,1,Boa Viagem,1500,0,1,0,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,32,1,1,1,Espinheiro,2200,0,1,0,0,1,2.5856434869896847,-8.0414796,-34.8904546
house,300,1,1,0,Jardim São Paulo,1700,0,0,0,1,0,7.560144036991811,-8.0807112,-34.9512186
apartment,123,2,3,2,Boa Viagem,3800,0,1,0,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,40,1,1,1,Boa Viagem,2500,0,1,0,0,1,0.7269148980153953,-8.1235027,-34.9033955
house,558,4,12,30,Casa Amarela,15000,0,0,0,0,0,5.8384048146494365,-8.0246343,-34.917753
house,200,4,4,0,Pina,4000,0,0,0,0,0,0.27029920265493135,-8.0955009,-34.8846079
house,700,2,2,0,Boa Viagem,20000,0,0,0,0,0,0.275730976180318,-8.1392083,-34.9048699
house,40,2,1,2,Bongi,1100,0,0,0,0,0,4.911250114287411,-8.0644279,-34.9182864
apartment,31,1,1,1,Boa Viagem,1700,0,1,1,0,1,0.5425408298715771,-8.1105394,-34.8946475
house,120,2,3,1,Campo Grande,1350,0,0,0,1,0,1.8924385148872367,-8.0330419,-34.8827911
house,258,1,3,4,Casa Amarela,8000,0,0,0,1,0,5.8384048146494365,-8.0246343,-34.917753
apartment,45,1,2,1,Boa Viagem,2500,0,0,0,0,1,0.6015507550005008,-8.1144867,-34.8979226
apartment,90,2,3,1,Santo Amaro,1900,0,0,0,1,0,1.5590809961436234,-8.052753,-34.8757012
house,80,2,3,1,Cordeiro,1100,0,0,0,1,0,7.137689461744739,-8.051613,-34.9346814
apartment,120,2,3,2,Boa Viagem,2750,0,0,0,0,0,0.15767397283147505,-8.1301011,-34.9001821
apartment,60,2,2,1,Boa Viagem,1213,0,1,0,0,0,1.1561540012308618,-8.1280093,-34.909411
house,60,1,2,0,Alto do Mandu,560,0,0,0,0,0,6.885250506033311,-8.0227357,-34.9270902
house,10,2,4,4,Casa Forte,8000,0,0,0,1,0,5.93649462318102,-8.0337863,-34.9205412
apartment,50,2,2,1,Encruzilhada,2783,0,1,0,0,1,2.990903181647155,-8.0376872,-34.8940768
apartment,31,1,1,1,Boa Viagem,1900,0,1,0,1,1,0.49874335733985636,-8.1091835,-34.8930803
apartment,90,2,2,1,Boa Viagem,1800,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,55,2,2,1,Boa Viagem,4000,0,1,0,0,1,1.2644979036650392,-8.1266931,-34.9099144
apartment,34,1,1,1,Boa Viagem,1220,0,1,0,0,0,0.5794348536218538,-8.1144501,-34.8976769
house,400,3,3,3,Boa Viagem,8000,0,0,0,1,0,1.0727833380944916,-8.1304818,-34.9097343
apartment,32,1,1,1,Soledade,2000,0,1,0,0,1,2.944255121612553,-8.0556218,-34.8895781
house,360,4,4,3,Boa Viagem,7000,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
house,100,1,3,1,Cajueiro,1900,0,0,0,1,0,3.711346045527806,-8.0118758,-34.8858284
apartment,60,1,2,1,Boa Viagem,4000,0,1,0,0,1,0.9048294413355403,-8.1261853,-34.9061275
apartment,42,1,1,1,Casa Amarela,1500,0,0,0,0,1,5.8384048146494365,-8.0246343,-34.917753
house,280,2,4,2,Poço da Panela,5500,0,0,0,1,1,6.0526900575437095,-8.0396489,-34.9219473
house,500,4,7,3,Ilha do Leite,10000,0,0,0,0,0,2.650789964782085,-8.0635466,-34.89398562001318
house,310,2,6,0,Graças,8000,0,0,0,1,0,4.023842498322702,-8.0479984,-34.9027035
apartment,71,1,3,1,Boa Viagem,3000,0,0,1,0,1,1.0515493927636685,-8.1270868,-34.9079663
apartment,40,1,1,1,Boa Viagem,1700,0,1,0,0,1,0.45174512257449073,-8.1109725,-34.8939476
house,80,1,1,0,Espinheiro,2500,0,0,0,0,0,2.35832691182983,-8.0426391,-34.8882845
house,140,2,5,2,Estância,3000,0,0,0,0,0,4.9651963431588415,-8.0885811,-34.9286987
house,100,2,3,1,Encruzilhada,1200,0,0,0,0,0,2.960214100076525,-8.0321696,-34.8927619
house,10,1,3,0,Graças,9000,0,0,0,0,0,3.759485288804736,-8.0451664,-34.9007686
house,200,4,1,4,Prado,3500,0,0,0,0,0,4.35607590526248,-8.0610352,-34.9111557
apartment,61,2,3,2,Boa Viagem,2000,0,0,0,0,0,0.8925996140744461,-8.1253567,-34.905609
house,240,2,1,0,Imbiribeira,4000,0,0,0,0,0,1.7699464128654419,-8.12635,-34.9147629
house,80,2,3,1,Casa Amarela,1250,0,0,0,0,0,6.191376086120454,-8.027141,-34.9217345
house,90,1,2,1,Cordeiro,1635,0,1,0,0,0,5.986036890473757,-8.0530183,-34.9235953
house,120,1,2,1,Santo Amaro,1900,0,0,0,0,0,1.7467231940165133,-8.0459992,-34.882013009112804
house,400,3,3,2,Ipsep,1650,0,0,0,0,0,3.5903894398074394,-8.1101519,-34.9262243
house,100,3,3,0,Casa Amarela,1120,0,0,0,0,0,6.347400740282435,-8.0255312,-34.9227961
house,227,2,4,6,Encruzilhada,5500,0,0,0,0,0,2.6499982804408777,-8.0367282,-34.8908676
house,329,5,6,4,Espinheiro,3800,0,0,0,0,0,2.2460470179819194,-8.0415931,-34.8873604
apartment,40,1,1,1,Pina,1100,0,0,0,1,0,1.1981077866653391,-8.0963033,-34.8946884
apartment,33,1,1,0,Espinheiro,936,0,0,0,0,0,2.7460339193615555,-8.0402726,-34.8919496
apartment,140,3,3,1,Boa Viagem,2200,0,0,0,0,0,0.3933152664041959,-8.1173202,-34.89726870595925
house,800,1,1,0,Graças,45000,0,0,0,0,0,3.759485288804736,-8.0451664,-34.9007686
house,330,1,1,0,Madalena,6500,0,0,0,1,0,4.296460703053766,-8.0555004,-34.9067552
house,400,2,3,6,Casa Forte,6000,0,0,0,1,0,5.691941074711678,-8.0337811,-34.9183073
house,200,3,5,5,Jardim São Paulo,3000,0,0,0,1,0,5.957211799766864,-8.0824409,-34.9358019
apartment,80,3,3,2,Boa Viagem,3000,0,1,0,0,1,0.43908170374521854,-8.1164327,-34.8972606
apartment,30,1,1,0,Boa Viagem,1250,0,0,0,1,0,0.4305038994122344,-8.1207531,-34.8995492
house,350,1,6,3,Prado,2700,0,0,0,1,0,4.432850412011627,-8.0589716,-34.9107522
house,375,3,4,2,Madalena,5500,0,0,0,0,1,5.071734348619052,-8.0534534,-34.9140291
house,230,1,5,2,Torre,10000,0,0,0,1,0,4.657063381203781,-8.0474188,-34.9086507
apartment,89,3,2,1,Madalena,2360,0,0,0,0,1,5.071734348619052,-8.0534534,-34.9140291
apartment,75,2,2,1,Madalena,3000,0,1,0,0,0,5.071734348619052,-8.0534534,-34.9140291
apartment,40,1,2,1,Soledade,2397,0,1,0,0,1,2.944255121612553,-8.0556218,-34.8895781
house,200,3,6,0,Graças,10000,0,0,0,0,0,3.759485288804736,-8.0451664,-34.9007686
apartment,36,1,1,0,Ilha do Leite,2300,0,0,0,0,1,2.5160916246297105,-8.0652746,-34.8939033
house,130,1,3,1,Aflitos,3000,0,0,0,1,0,2.9363313453844433,-8.0396789,-34.8936758
house,90,1,4,1,Jiquiá,900,0,0,0,1,0,4.589896440035108,-8.0875021,-34.9244825
house,410,2,4,4,Graças,10000,0,0,1,0,1,3.759485288804736,-8.0451664,-34.9007686
house,780,3,7,14,Santana,18000,0,0,0,0,0,5.363257118719709,-8.0377252,-34.915641
house,180,2,2,3,Casa Amarela,2500,0,0,0,0,0,4.978134153785704,-8.0258287,-34.9099506
apartment,50,1,2,1,Jaqueira,2750,0,0,0,0,1,4.096131876381601,-8.0360153,-34.9039909
apartment,85,1,3,1,Madalena,2440,0,0,0,0,1,4.860504019924501,-8.0508969,-34.9098739
apartment,85,1,2,2,Boa Viagem,2637,0,0,0,0,1,0.33062728665049307,-8.140611,-34.9058495
house,319,1,4,2,Espinheiro,12000,0,0,1,0,1,2.68915364112969,-8.0428691,-34.8912789
apartment,140,1,4,2,Tamarineira,3100,0,0,0,0,1,4.5259968930896886,-8.0317089,-34.9072721
house,200,2,3,2,Boa Viagem,2550,0,0,0,1,0,0.8373923267940178,-8.1277347,-34.9061155
apartment,40,1,1,1,Boa Viagem,1800,0,0,0,0,1,0.5425408298715771,-8.1105394,-34.8946475
house,500,6,6,2,Casa Amarela,8000,0,0,0,1,0,5.883972886988316,-8.0243834,-34.9181088
house,4000,6,5,10,Casa Forte,16000,0,0,0,0,0,5.691941074711678,-8.0337811,-34.9183073
house,140,2,3,1,Boa Viagem,2500,0,0,0,1,0,0.4240534061068033,-8.1257739,-34.9012906
house,350,3,4,2,Espinheiro,7500,0,0,0,0,0,2.7896535669866687,-8.039851,-34.8923466
house,70,1,3,1,San Martin,1100,0,0,0,1,0,5.970484364008437,-8.0712239,-34.9321919
house,87,2,3,2,Casa Amarela,1850,0,0,0,1,0,5.959056974451692,-8.0223626,-34.9181699
house,140,4,4,1,Cajueiro,1700,0,0,0,1,0,3.461699799893275,-8.012896,-34.8833361
house,600,3,8,1,Boa Vista,7000,0,0,0,0,0,2.3437239625230526,-8.0617501,-34.8872674
house,130,2,6,0,Arruda,2000,0,0,0,0,0,3.508266800071983,-8.0244134,-34.8948473
house,60,1,2,0,Jiquiá,750,0,0,0,1,0,4.552202783594885,-8.0875798,-34.9241437
apartment,37,1,1,1,Pina,2600,0,1,0,0,1,0.08973338727444033,-8.0982249,-34.88446085350516
apartment,90,3,3,1,Várzea,2100,0,0,0,0,0,8.560167006500853,-8.041505,-34.9446807
house,100,1,3,0,Areias,1800,0,0,0,1,0,5.24072915225189,-8.0965852,-34.9361057
apartment,40,1,1,0,Boa Viagem,1600,0,0,0,1,0,0.4305038994122344,-8.1207531,-34.8995492
apartment,100,3,3,1,Boa Viagem,2600,0,0,1,0,1,0.38351235616212836,-8.1411075,-34.9063036
house,10,3,3,0,Casa Amarela,1300,0,0,0,0,0,6.493519558125469,-8.024572,-34.9239135
house,220,2,4,2,Madalena,4000,0,0,0,1,0,4.336749452965011,-8.0546402,-34.9065119
house,97,1,3,0,Prado,1100,0,0,0,1,0,4.364172712067885,-8.0621803,-34.9118478
house,360,3,5,6,Boa Vista,6000,0,0,0,1,0,2.5251378063962147,-8.0613891,-34.88974519772102
house,380,6,5,8,Espinheiro,10000,0,0,1,0,0,3.088257681783581,-8.0481288,-34.8940229
house,450,1,3,2,Parnamirim,6000,0,0,0,1,0,4.671758286098811,-8.0334357,-34.9089223
house,90,1,3,0,Prado,1100,0,0,0,1,0,4.364172712067885,-8.0621803,-34.9118478
house,90,2,4,1,Ilha do Leite,3207,0,0,0,0,0,2.455466431183464,-8.0632897,-34.8911556
house,325,3,6,8,Santo Amaro,12000,0,0,0,0,0,1.9089843126277464,-8.0509304,-34.8814476
apartment,87,1,2,1,Boa Viagem,1535,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,31,1,1,1,Soledade,1310,0,0,0,0,0,3.0575365320042573,-8.0559798,-34.8905611
house,180,3,5,0,Hipódromo,2800,0,0,0,0,0,2.472416880698587,-8.0343675,-34.8887799
apartment,40,1,1,1,Boa Viagem,1700,0,1,0,0,1,0.45174512257449073,-8.1109725,-34.8939476
house,1151,1,1,0,Santo Amaro,15000,0,0,0,0,0,2.455527932417841,-8.0484356,-34.8879969
apartment,146,3,3,2,Boa Viagem,2500,0,0,0,0,0,0.4881270483267515,-8.1183158,-34.8989026
apartment,180,4,4,2,Boa Viagem,5120,0,0,1,0,1,0.030947768686880064,-8.1364165,-34.9016825
apartment,80,2,3,2,Torre,2350,0,0,1,0,1,4.657063381203781,-8.0474188,-34.9086507
apartment,66,2,2,1,Boa Viagem,1362,0,1,0,0,0,0.9693349855649818,-8.1284991,-34.9077728
apartment,70,2,2,1,Boa Viagem,1900,0,0,1,1,1,1.1177145230684347,-8.12666075,-34.90842261901365
apartment,46,1,2,1,Madalena,2000,0,1,0,0,1,4.544836623351266,-8.0487288,-34.9073732
apartment,60,2,2,1,Boa Viagem,1313,0,1,0,0,0,1.1561540012308618,-8.1280093,-34.909411
apartment,30,1,1,1,Boa Viagem,1800,0,1,1,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,125,2,3,1,Derby,2300,0,0,0,0,0,3.794895898756152,-8.0552817,-34.9003724
apartment,144,2,3,0,Santo Amaro,2201,0,0,0,0,0,1.8932952116887645,-8.0551797,-34.8775137680699
apartment,70,2,2,1,Graças,2300,0,1,0,0,1,3.149109602072812,-8.0497816,-34.894161
apartment,50,1,2,1,Boa Viagem,2100,0,0,0,0,0,0.899953084726072,-8.1361318,-34.9099576
apartment,215,5,4,3,Boa Viagem,8500,0,0,0,1,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,89,3,2,1,Boa Vista,1280,0,0,0,1,0,3.4199115803179914,-8.0574616,-34.8977345
apartment,32,1,1,1,Espinheiro,2290,0,1,1,0,1,2.5856434869896847,-8.0414796,-34.8904546
apartment,123,2,3,1,Afogados,950,0,0,0,1,0,3.987560281977205,-8.0691189,-34.9110652
apartment,34,1,1,1,Graças,2200,0,1,0,0,1,3.711255443982079,-8.0497808,-34.8994382
apartment,35,1,1,1,Pina,2500,0,1,0,0,1,1.1981077866653391,-8.0963033,-34.8946884
apartment,87,2,3,1,Cordeiro,1300,0,0,0,1,0,6.89139628206447,-8.0541673,-34.9334312
apartment,56,1,2,1,Pina,2300,0,0,1,0,1,1.1981077866653391,-8.0963033,-34.8946884
apartment,96,2,3,1,Torreão,1750,0,0,0,1,0,1.8952887615397085,-8.0372142,-34.8840221
apartment,38,1,1,1,Parnamirim,2100,0,1,0,0,0,5.347793314588808,-8.0331482,-34.9150779
apartment,55,2,2,1,Boa Viagem,2800,0,1,1,0,1,0.6383989926404443,-8.1112125,-34.8959199
apartment,87,2,2,0,Boa Viagem,1762,0,0,0,0,0,0.3147281099487244,-8.1141184,-34.8933999
apartment,70,1,3,1,Cordeiro,900,0,0,0,1,0,6.241176616548871,-8.0472249,-34.9232087
apartment,42,1,1,1,Casa Amarela,1500,0,0,1,0,1,5.8384048146494365,-8.0246343,-34.917753
apartment,48,1,2,2,Tamarineira,2500,0,0,0,0,0,4.317660257051831,-8.0325504,-34.9055117
apartment,54,2,2,1,Boa Viagem,2800,0,1,0,0,1,0.6383989926404443,-8.1112125,-34.8959199
apartment,152,3,3,2,Derby,3000,0,0,0,0,0,3.4943343244561125,-8.0577836,-34.8990371
apartment,135,3,3,2,Jaqueira,3000,0,0,0,0,0,4.31744720635121,-8.0344802,-34.9058269
apartment,47,1,2,1,Campo Grande,1815,0,0,0,0,1,1.913227863902542,-8.0282874,-34.8799634
apartment,100,1,3,1,Santo Amaro,1750,0,0,0,0,0,2.6279302245227507,-8.0505322,-34.888914047565564
house,100,3,3,0,Casa Amarela,1105,0,0,0,0,0,6.347400740282435,-8.0255312,-34.9227961
apartment,37,1,1,0,Rosarinho,1850,0,0,0,0,1,3.5765228857181017,-8.0352659,-34.8991503
apartment,110,2,3,1,Cordeiro,1850,0,0,0,1,0,7.071527841990869,-8.0459986,-34.930919
apartment,50,1,1,1,Boa Viagem,1651,0,1,0,0,0,0.4197042046808618,-8.1225077,-34.9001528
apartment,130,2,3,2,Boa Viagem,8000,0,0,0,0,0,0.04232936927559091,-8.1210511,-34.8958086
apartment,238,2,4,4,Pina,13000,0,0,0,0,0,0.0329553595213586,-8.0973128,-34.8834512
apartment,28,1,1,1,Boa Viagem,1800,0,0,0,0,0,0.7184454468735614,-8.1414524,-34.9103523
apartment,90,1,3,1,Boa Viagem,4000,0,0,1,1,1,0.12696787648301228,-8.1242805,-34.8978673
apartment,25,1,1,1,Boa Viagem,1700,0,1,0,0,1,0.6383989926404443,-8.1112125,-34.8959199
apartment,159,3,4,2,Graças,4500,0,0,1,1,1,3.9613565062874447,-8.049984,-34.9017221
apartment,74,1,3,1,Boa Viagem,2000,0,0,0,1,0,0.48930136832694066,-8.1419583,-34.908146
apartment,79,2,3,1,Boa Viagem,2525,0,0,1,1,1,0.5714497471481552,-8.1383667,-34.9074869
apartment,160,4,4,2,Graças,4200,0,0,0,0,1,3.9613565062874447,-8.049984,-34.9017221
apartment,80,2,2,1,Boa Viagem,2300,0,0,0,0,0,0.7020379046711004,-8.1138349,-34.8986068
apartment,83,1,3,2,Espinheiro,2350,0,0,0,0,1,3.088257681783581,-8.0481288,-34.8940229
apartment,111,2,3,1,Tamarineira,1500,0,0,0,1,0,3.692148704500834,-8.030137400000001,-34.89908225
apartment,81,3,3,2,Tamarineira,2200,0,0,1,1,1,4.287034613907853,-8.0317388,-34.9050643
apartment,60,2,2,1,Rosarinho,2000,0,0,1,1,1,3.291295854046224,-8.0322106,-34.8958932
